productTitle,originalPrice,price,sold,tagText,price_clean,original_price_clean,has_discount,discount_pct,free_shipping,category,title_length,title_word_count,price_tier,category_encoded,price_tier_encoded,log_price
"Adult lazy sofa rocking chair, single-person balcony leisure sofa chair, luxury living room internet-famous rocking chair",,$227.77,1,Free shipping,227.77,,False,0.0,1,Chair,121,16,Premium ($150-300),2,2,5.432717132027692
"Full Size Platform Bed with LED Lights, Adjustable Tufted Headboard, Wood Slats - White",,$152.76,13,Free shipping,152.76,,False,0.0,1,Table,87,14,Premium ($150-300),9,2,5.035392945221982
Computer Chair Office Chair High Back Ergonomic Office Chair With Lumbar Support Adjustable Headrest 3D Armrest and Lumbar Gamer,,$88.61,19,Free shipping,88.61,,False,0.0,1,Chair,128,19,Mid-Range ($50-150),2,1,4.495466920896128
Inflatable Airplane Foot Rest Height Adjustable Wear Resistant Super Soft Widely Used Folding Portable Airplane Chair Extender,,$3.38,16,+Shipping: $7.38,3.38,,False,0.0,0,Chair,126,17,Budget (<$50),2,0,1.4770487243883548
Acrylic Transparent Coffee Table Clear Drink Table Small Round End Modern Living Room Side Table Acrylic desk Home Decorations,$37.26,$31.26,112,Free shipping,31.26,37.26,True,16.10305958132044,1,Table,126,19,Budget (<$50),9,0,3.4738280726970627
"Office Chair,Ergonomic Rolling with 4D Adjustable Armrest,3D Lumbar Support, Mesh Swivel 26""D x 26""W x 53""H Metal Office Chairs",,$219.89,1,Free shipping,219.89,,False,0.0,1,Chair,127,19,Premium ($150-300),2,2,5.397664840048735
Rectangle Glass Coffee Table-Modern Side Coffee Table with Lower Shelf Black Wooden Legs-Suit for Living Room,,$84.81,5,Free shipping,84.81,,False,0.0,1,Table,109,16,Mid-Range ($50-150),9,1,4.45213554981903
"Twin-Over-Twin Bunk Bed Espresso Converts To 2 Individual Twin Beds, Getting Up and Down in Bed",,$296.2,3,Free shipping,296.2,,False,0.0,1,Bed,95,16,Premium ($150-300),0,2,5.694405312843604
"Ergonomic headboard bed frame, upholstered Led bed frame with light and charging station, premium Pu leather platform bed frame",,$198.25,4,Free shipping,198.25,,False,0.0,1,Bed,127,19,Premium ($150-300),0,2,5.294560317670324
"Makeup Vanity Desk with LED Lighted Sliding Mirror,Jewelry Cabinet and 4 Drawers,Bedroom Dressing Table.",,$318.37,4,Free shipping,318.37,,False,0.0,1,Table,104,14,Luxury ($300+),9,3,5.766350305258119
1pc Outdoor Camping And Fishing Hand Bag Chair Rainbow Portable Plastic Circular Folding Chair Retractable Queue Chair,$17.71,$11.71,6,Free shipping,11.71,17.71,True,33.879164313946916,1,Chair,118,17,Budget (<$50),2,0,2.542389085201363
Stackable Shoe Storage Containers Set of 10 with Magnetic Door Sturdy Clear Boxes Men's Sneaker Storage and Organization,,$30.82,1,Free shipping,30.82,,False,0.0,1,Other,120,18,Budget (<$50),5,0,3.4600950229096408
"SMUG Office Desk Computer Chair, Ergonomic High Back Comfy Swivel Gaming Home Mesh Chairs with Wheels, Lumbar Support, Adjustabl",,$47.52,8,Free shipping,47.52,,False,0.0,1,Chair,128,19,Budget (<$50),2,0,3.8819760840758493
32 Pairs Shoe Organizer Cabinet 8 Cube 16 Tiers Shoe Rack with Clear Door Plastic Storage System Free Standing Rack Organizing,,$33.8,14,Free shipping,33.8,,False,0.0,1,Cabinet,126,21,Budget (<$50),1,0,3.5496173867804286
"Bed Frame with Wingback, Upholstered Beds Frames with Diamond Tufted Headboard and Footboard, No Box Spring Needed, Bed Frame",$296.4,$171.84,3,Free shipping,171.84,296.4,True,42.0242914979757,1,Bed,125,19,Premium ($150-300),0,2,5.152366311063733
"Shoe Cabinet,48 Pairs Shoes Rack 3 By 8 Tier Shoes Organizer Space Saving Storage for Closet Hallway Living Room Bedroom White",,$59.24,5,Free shipping,59.24,,False,0.0,1,Bed,126,21,Mid-Range ($50-150),0,1,4.098336583491638
"Upholstered Queen Platform Bed Frame, With 4 storage drawers and headboard, Diamond sewn button tufting, Base wood slat support",$370.75,$179.38,11,Free shipping,179.38,370.75,True,51.61699258260284,1,Bed,127,19,Premium ($150-300),0,2,5.195065736737562
"Shoe Cabinet with 3 Clamshell Drawers, Modern Slim Hidden Shoe Storage and Freestanding Tipper Rack with Narrow Entry Grey",,$163.92,2,Free shipping,163.92,,False,0.0,1,Cabinet,122,19,Premium ($150-300),1,2,5.105460507838699
"Fabric Dresser for Bedroom, Storage Drawer Unit,Dressers with 10 Deep Drawers for Office,White Vanity Desk",,$71.08,4,Free shipping,71.08,,False,0.0,1,Bed,106,15,Mid-Range ($50-150),0,1,4.277776613300082
Nightstands Set of 2-Natural Beside Table with Storage Drawer - Midcentury Modern Bedroom Storage Cabinet,,$64.56,18,Free shipping,64.56,,False,0.0,1,Table,105,15,Mid-Range ($50-150),9,1,4.182965753875629
"4 Door Wardrobe Armoire Closet with Mirror Door, Wardrobe Cabinet with 2 Drawers & Hanging Rod, Armoire Dresser Wardrobe Clothes",,$467.98,2,Free shipping,467.98,,False,0.0,1,Dresser,128,20,Luxury ($300+),4,3,6.150560123613761
"Modern convertible tufted linen upholstered futon sofa bed with 2 pillows, padded loveseat",,$210.24,4,Free shipping,210.24,,False,0.0,1,Sofa,90,13,Premium ($150-300),7,2,5.352994927838733
LEEGOHOME Wardrobe 105cmx45cmx170cm 26mm Steel Pipe Assembly Hanging Bedroom Clothes Bold Simple Oxford Cloth Wardrobe,,$18.24,2,Free shipping,18.24,,False,0.0,1,Bed,118,15,Budget (<$50),0,0,2.9569914452375605
"TV stand, LED lighting entertainment center, modern live fireplace with high-gloss storage cabinets",$365.59,$176.79,3,Free shipping,176.79,365.59,True,51.64255039798682,1,Cabinet,99,13,Premium ($150-300),1,2,5.18060307852848
"Swings Outdoor, Black Outdoor Swings for Adults with Removable Cushion and Coated Steel Frame, Patio Swings for Outside",,$89.59,11,Free shipping,89.59,,False,0.0,1,Other,119,18,Mid-Range ($50-150),5,1,4.506343831681196
"12 Pack Shoe Storage Box, Shoe Organizer for Closet,Space Saving Foldable Sneaker Shoe Rack Containers Bin Holder",,$37.24,10,Free shipping,37.24,,False,0.0,1,Other,113,17,Budget (<$50),5,0,3.643882088183201
"Furinno Turn-N-Tube No Tools 3D 3-Tier Entertainment Stand up to 50 inch TV, Amber Pine/Black",,$65.64,5,Free shipping,65.64,,False,0.0,1,Other,93,15,Mid-Range ($50-150),5,1,4.1993049978585875
Multilayer Dustproof Shoe Shelf Organizer for Closet Shoe-shelf Stackable Shoe Rack Large Closet Shoe-shelfs Shoes Storage Racks,$42.37,$23.76,2,Free shipping,23.76,42.37,True,43.92258673589804,1,Shelf,128,17,Budget (<$50),6,0,3.209229447816395
"Cute Bear Coffee Bedroom Bedside Small Table,Bear Statue Shoes Stool Creative Cabinet Tray Ornament Home Decor Housewarming Gift",,$26.18,15,+Shipping: $85.45,26.18,,False,0.0,0,Table,128,18,Budget (<$50),9,0,3.3024814087229974
Shoerack Shoes Organizer for Teeth Wallets and Bags for Women Fashion 2024 Living Room Cabinets Shoe Rack Organizer Shoe-shelf,,$11.3,10,+Shipping: $5.09,11.3,,False,0.0,0,Cabinet,126,19,Budget (<$50),1,0,2.509599262378372
Simple Folding Sofa Bed Apartment Small Family Simple Reclining Chair Single Folding Sofa Bed lounge chair luxury modern sofa,,$165.09,20,Free shipping,165.09,,False,0.0,1,Chair,125,19,Premium ($150-300),2,2,5.112529810110908
"Makeup Table, Built-in Light, 7 Drawers, Mirror, White Dressing Table in Bedroom, 58.2 '' High X 47.3 '' Wide X 16.9 ''",,$273.05,1,Free shipping,273.05,,False,0.0,1,Table,119,22,Premium ($150-300),9,2,5.613310571492126
"Nightstand with Charging Station, LED Bedside Table Adjustable Fabric Drawer, Night Stand Storage, 3-Tier B",,$34.22,41,Free shipping,34.22,,False,0.0,1,Table,107,15,Budget (<$50),9,0,3.56161410306806
"9-Cube Storage Organizer, White, Bookcase, Display Shelf Cube Storage for Bedroom, Hallway, Office, Living Room Cabinet",$86.1,$41.36,3,Free shipping,41.36,86.1,True,51.96283391405342,1,Bed,119,16,Budget (<$50),0,0,3.7462045207332055
"Shoe Rack Organizer, 48 Pair Shoe Storage Cabinet with Door Expandable Plastic Shoe Shelves for Closet,Entryway,Hallway,Bedroom",,$50.45,25,Free shipping,50.45,,False,0.0,1,Bed,127,16,Mid-Range ($50-150),0,1,3.9406104622800586
"Living Room Chairs, Convertible Chair Bed, Adjustable Chair with Pillow and Pocket, Multi-Functional Sleeper Living Room Chairs",,$388.04,4,Free shipping,388.04,,False,0.0,1,Chair,127,17,Luxury ($300+),2,3,5.963682166095531
"Glass Curio Cabinet Display Case Collectibles Showcase Lockable Design 64.2""Hx16.9''Lx14.6''W Black",,$136.21,3,Free shipping,136.21,,False,0.0,1,Cabinet,99,11,Mid-Range ($50-150),1,1,4.9215125989330835
"Convertible Sectional Sofa Velvet L Shaped Couch Reversible 4 Seat Corner Sofas for Small Apartment,Velvet Black Sofa","$3,265.13",$647.03,24,Free shipping,647.03,3265.13,True,80.18363740494254,1,Sofa,117,17,Luxury ($300+),7,3,6.473936991576931
"Collapsible shoe rack for closet plastic collapsible shoe rack, stackable clear folding shoe storage box high locker",,$83.6,13,Free shipping,83.6,,False,0.0,1,Other,116,17,Mid-Range ($50-150),5,1,4.437934266612178
"HAIOOU Coffee Table, Mid Century Modern Style Cocktail Table TV Stand with Drawer, Open Storage Shelf",$101.74,$58.09,2,Free shipping,58.09,101.74,True,42.90347945744053,1,Table,101,16,Mid-Range ($50-150),9,1,4.079061705357583
"Velvet Futon Sofa Bed, 73-inch Sleeper Couch with 3 Reclining Angles, Living Room Loveseat Sofa Two Pillows (Cream White Velvet)",,$196.44,10,Free shipping,196.44,,False,0.0,1,Sofa,128,20,Premium ($150-300),7,2,5.285434740717023
Stackable Shoe Organizers Drawers 18 PCS Storage Boxes Black XL Size Ideal All Shoes Sandals Sneakers High Heels Ventilated,,$52.33,1,Free shipping,52.33,,False,0.0,1,Other,123,19,Mid-Range ($50-150),5,1,3.9764990246125107
"41"" Marble White Cool Coffee Table for Living Room,Rectangular Glossy Smart Contemporary Center Table for Waiting Area,White",,$112.51,2,Free shipping,112.51,,False,0.0,1,Table,124,17,Mid-Range ($50-150),9,1,4.731890938767248
Cabinet/ Closet Miscellaneous Storage Storage Cabinet Clothing Cupboard Cinnamon Cherry Finish Hanger Cabinets Wardrobes Locker,,$159.18,9,Free shipping,159.18,,False,0.0,1,Cabinet,127,15,Premium ($150-300),1,2,5.0762981828955365
Wooden Small Stool Bedside Step Stool Indoor Mobile Step Stool Foot Stool Bathroom Toilet Wooden Stool Ornament,$12.08,$6.08,3,Free shipping,6.08,12.08,True,49.668874172185426,1,Bed,111,17,Budget (<$50),0,0,1.9572739077056285
Set of 2 LED Nightstands Nightstand with 2 Drawers High Gloss Night Stands with 16 Colors LED Lights Side Table,,$89.61,4,Free shipping,89.61,,False,0.0,1,Table,111,20,Mid-Range ($50-150),9,1,4.5065645822339695
"LED Nightstand with Wireless Charging Station & USB Ports, Bedside Tables with 2 Drawers, with 3 Color & Adjustable Brightness",,$102.14,2,Free shipping,102.14,,False,0.0,1,Table,126,20,Mid-Range ($50-150),9,1,4.636087288622813
"1pc hammock, outdoor camping leisure anti-rollover duck bill buckle hammock, travel supplies swing",$17.71,$5.43,38,Free shipping,5.43,17.71,True,69.33935629587805,1,Other,98,13,Budget (<$50),5,0,1.860974538249528
"Nightstands Set of 2, Night Stand with Drawers, Bedside Tables with Solid Wood Legs and Large Storage Space for Bedroom",,$91.83,2,Free shipping,91.83,,False,0.0,1,Table,119,20,Mid-Range ($50-150),9,1,4.530769863411841
"67 Inch Large Capacity Portable Closet Wardrobe with Non-Woven Fabric Cover, 4 Hanging Rods, 8 Shelves - Black Clothes Storage",,$39.55,1,Free shipping,39.55,,False,0.0,1,Table,126,20,Budget (<$50),9,0,3.702535780561422
Apartment Giant Bean Bag Sofa Chair Cotton Linen Bedroom Lazy Sofa Couch Recliner Floor Seat Tatami Puff Armchair Corner Comfy,,$66.04,20,+Shipping: $30.86,66.04,,False,0.0,0,Chair,126,20,Mid-Range ($50-150),2,1,4.205289456173828
Nordic Adult Rocking Chair Washable Technology Cloth Lazy Sofa Lounge Chair Balcony Sun Recline Adjustable Ergonomic Deckchair,$140.63,$78.85,16,Free shipping,78.85,140.63,True,43.930882457512624,1,Chair,126,17,Mid-Range ($50-150),2,1,4.380149874661021
"Outdoor Sofa Four Piece Set, with Soft Cushion and Tempered Glass Table, Willow Wicker Garden Sofa",$236.96,$136.18,6,Free shipping,136.18,236.96,True,42.5303848750844,1,Table,98,16,Mid-Range ($50-150),9,1,4.921293932071175
"Outdoor Sofa Four Piece Set, with Soft Cushion and Tempered Glass Table, Willow Wicker Garden Sofa",$236.96,$136.18,6,Free shipping,136.18,236.96,True,42.5303848750844,1,Table,98,16,Mid-Range ($50-150),9,1,4.921293932071175
"Electric Standing Desk with Drawers,55 Inch Whole-Piece Glass Desktop,Height Adjustable Stand Up Sit Stand Home Office Ergonomic",,$244.72,7,Free shipping,244.72,,False,0.0,1,Table,128,17,Premium ($150-300),9,2,5.504192676295727
"Home Office Chair Velvet Desk Chair Accent Armchair Upholstered Modern Tufted Chairs Dining Chairs, Tufted Vanity Chairs Sid",,$68.59,2,Free shipping,68.59,,False,0.0,1,Chair,124,18,Mid-Range ($50-150),2,1,4.2426208788567585
Wooden Folding Picnic Table Outdoor Portable Holder Round Foldable Desk Wine Glass Rack Collapsible Table For Garden Party,$17.46,$3.79,43,Free shipping,3.79,17.46,True,78.29324169530356,1,Table,122,18,Budget (<$50),9,0,1.5665304114228238
"Dresser for Bedroom, Chest of Drawers, Closet Storage with 8 Drawers, Cloth Dresser Clothes Organizers Tower with Fabric Bins",,$40.6,10,Free shipping,40.6,,False,0.0,1,Bed,125,19,Budget (<$50),0,0,3.728100167267218
"Ice Cream, Corn Stool, Trendy Home Burger Chair, Macaron Ornaments, Resin Low Stool Decoration Gift Living Room Stool",,$104.68,2,Free shipping,104.68,,False,0.0,1,Chair,117,18,Mid-Range ($50-150),2,1,4.66041566021407
"Office Desk Mat,Non-Slip PU Leather Desk Blotter, Computer Desk Pad, Waterproof Desk Writing Pad for Office and Home 60cm x 35cm",$5.94,$0.99,32,Free shipping,0.99,5.94,True,83.33333333333333,1,Desk,128,21,Budget (<$50),3,0,0.688134638736401
"Nightstand with Power Outlet and LED Light, Side End Table with Storage Cabinet, Modern Bedside Table for Bedroom, Living Room",,$37.41,11,Free shipping,37.41,,False,0.0,1,Table,126,20,Budget (<$50),9,0,3.6483178423578133
1PCS Nordic Dressing Chair Designer Home Designer Armchair Living Room With Backrest Fashion Fauteuil Salon Household Essentials,,$21.19,42,+Shipping: $140.27,21.19,,False,0.0,0,Chair,128,17,Budget (<$50),2,0,3.099641736944503
GIANXI Summer Outdoor Folding Chair Adult Siesta Artifact Living Room Simple Lounge Chair Siesta Artifact With Mattress Camp Bed,$61.32,$28.38,36,Free shipping,28.38,61.32,True,53.71819960861056,1,Chair,128,19,Budget (<$50),2,0,3.380314170745731
MOMO Cream Style Small Flat Tea Table Small Household Sofa Side Table Celebrity INS Designer Bedroom Plastic Cute Side Table,,$37.69,34,+Shipping: $60.41,37.69,,False,0.0,0,Table,124,20,Budget (<$50),9,0,3.6555811687124216
"Dresser, 10 Drawer Dresses Bedroom Fabric Dresses, Bedroom Chest of Drawers with Side Pockets and Hooks",,$64.68,1,Free shipping,64.68,,False,0.0,1,Bed,103,16,Mid-Range ($50-150),0,1,4.184794465144173
"Glass Display Cabinet, White Floor Standing Glass Bookshelf, Glass Display Case with 4 Clear Dividers for Collectibles",$455.74,$267.44,10,Free shipping,267.44,455.74,True,41.3174178259534,1,Cabinet,118,17,Premium ($150-300),1,2,5.592627425290039
Small Wooden Stool Round Polished Modern Storage Flower Pot Stand Eco-friendly Wooden Color Children's Stool Home Accessories,$10.45,$10.45,31,Free shipping,10.45,10.45,True,0.0,1,Stool,125,17,Budget (<$50),8,0,2.4379897300002487
Wassily Chair Lazy Sofa Scandinavian Saddle Leather Single Chair Stainless Steel Leisure Single Sofa Chair Lounge Chair,,$115.15,58,+Shipping: $132.48,115.15,,False,0.0,0,Chair,119,17,Mid-Range ($50-150),2,1,4.754882459216418
Shoerack Large Capacity Stackable Tall Shoe Shelf Storage to 50-55 Pairs Shoes and Boots Sturdy Metal Free Standing Organizer,,$40.62,2,Free shipping,40.62,,False,0.0,1,Shelf,125,19,Budget (<$50),6,0,3.7285808209654885
"Nightstand, Madison Modern 2 Drawer Nightstand, Walnut Nightstands",,$49.17,3,Free shipping,49.17,,False,0.0,1,Other,66,8,Budget (<$50),5,0,3.9154172384961616
"Fameill White Vanity Desk with Mirror and Lights,Makeup Vanity with 2 Drawers Lots Storage,Vanity Table with ,35in(L)",,$139.28,8,Free shipping,139.28,,False,0.0,1,Table,117,17,Mid-Range ($50-150),9,1,4.943640425271977
"6 Drawer Dresser,Black Chest of Drawers,Storage Tower Clothes Organizer Closet,Double Dresser for Bedroom, Living Room, Entryway",,$198.12,8,Free shipping,198.12,,False,0.0,1,Bed,128,16,Premium ($150-300),0,2,5.293907658059337
Portable Folding Telescopic Stool Lightweight Plastic Subway Queuing Chair Outdoor Camping Chair Fishing Seat with Carry Bag,$30.18,$11.2,900,Free shipping,11.2,30.18,True,62.88933068257124,1,Chair,124,17,Budget (<$50),2,0,2.501435951739211
"LOKEME Portable Closet, 55.5 Inch Wardrobe Closet for Hanging Clothes with 2 Hanging Rods, 9 Clothes Storage Organizer Shelves",,$43.32,0,Free shipping,43.32,,False,0.0,1,Table,126,19,Budget (<$50),9,0,3.7914360424390283
"Dressing Cabinet, 9-drawer Dresser, Chest of Drawers with Fabric Storage Bins, Tall Dresser with Wooden Tops",$97.02,$47.01,10,Free shipping,47.01,97.02,True,51.54607297464441,1,Dresser,108,16,Budget (<$50),4,0,3.8714093225428488
"Vanity Desk with Mirror and LED Light, Makeup Vanity Desk with Drawers and Open Shelf and Storage Cabinet",,$177.9,3,Free shipping,177.9,,False,0.0,1,Desk,105,18,Premium ($150-300),3,2,5.186826990514674
Free Shipping Drawers Cabinet Mobile Lateral File Cabinet Printer Stand With Open Storage Shelves for Home Office White Cabinets,,$70.98,6,Free shipping,70.98,,False,0.0,1,Cabinet,128,19,Mid-Range ($50-150),1,1,4.276388302650885
"Shoe Cabinet, Modern Freestanding Shoes Storage Cabinet with 2 Flip Drawers & 1 Slide Drawer, Open Shelf, Shoe Cabinet",,$118.92,11,Free shipping,118.92,,False,0.0,1,Cabinet,118,19,Mid-Range ($50-150),1,1,4.786824853794342
"VECELO Queen Size Bed Frame with Headboard and Footboard, Heavy Duty Metal Slat Support, Platform Mattress Foundation, No Box Sp",,$84.13,1,Free shipping,84.13,,False,0.0,1,Bed,128,20,Mid-Range ($50-150),0,1,4.444179499895966
"Make-up Dresser with Light and 2 Mirrors, Set, Dresser with Drawers, Bedroom Dresser Black Dressers for Bedroom",$437.19,$212.6,6,Free shipping,212.6,437.19,True,51.37125734806377,1,Bed,111,17,Premium ($150-300),0,2,5.36410510708604
"70.8"" Large Kitchen Dining Room Table for 6-8 People, Rustic Grey Farmhouse Industrial Wood Style Rectangle Apartment Dinning",$280.03,$162.02,7,Free shipping,162.02,280.03,True,42.141913366425015,1,Table,125,18,Premium ($150-300),9,2,5.093872892666312
Shoe Rack Storage Organizer 5-7laye Shoe Cabinets Shoes Storage Rack Space Saving Sneakers Organizer for Wall Corner Shoes Shelf,$16.55,$10.55,54,Free shipping,10.55,16.55,True,36.25377643504532,1,Cabinet,128,19,Budget (<$50),1,0,2.446685436967803
Dinning Table for Restaurant 47 Inch Small Circle Dining Tables With Wood Strip Base for Kitchen Living Room (Natural) Set Home,,$227.32,2,Free shipping,227.32,,False,0.0,1,Table,127,21,Premium ($150-300),9,2,5.430748153728526
"82"" L-Shape Sofa Reversible Sleeper, Pull Out Bed, Storage Chaise and Arms, Corner Couch for Living Room, Linen Sectional Sofa",$608.66,$359.2,5,Free shipping,359.2,608.66,True,40.98511484244077,1,Sofa,126,20,Luxury ($300+),7,3,5.8866594327418555
Adjustable 9 Tier Shoe Rack Organizer 72-90 Pairs Sturdy Waterproof Fabric Space Saving Closet Entryway Bedroom Storage Solution,$102.04,$30.73,3,Free shipping,30.73,102.04,True,69.88435907487259,1,Table,128,18,Budget (<$50),9,0,3.4572626055951043
"GTRACING Gaming Chair, Computer Chair with Mesh Back, Ergonomic Gaming Chair with Footrest, Reclining",,$143.16,6,Free shipping,143.16,,False,0.0,1,Chair,101,14,Mid-Range ($50-150),2,1,4.9709237938600275
Home Office Chair Ergonomic Desk Chairs Mesh Computer with Lumbar Support Armrest Rolling Swivel Adjustable Black,,$77.1,27,Free shipping,77.1,,False,0.0,1,Chair,113,16,Mid-Range ($50-150),2,1,4.35799005684564
"L Shaped Gaming Desk,Power Outlet and Pegboard,Gaming Desk with Led Lights,Sturdy Desk for Home Office Writing",$290.55,$168.33,13,Free shipping,168.33,290.55,True,42.065049044914815,1,Desk,110,16,Premium ($150-300),3,2,5.131849473677249
"LED TV Stand for Up 50 to 70 Inch, TVs Entertainment Center Table Stands with 2 Storage and 3 Open Shelves High Gloss, TV Stand",,$157.42,5,Free shipping,157.42,,False,0.0,1,Table,127,25,Premium ($150-300),9,2,5.065249734036134
Ergonomic Feet Pillow Relaxing Cushion Support Foot Rest Under Desk Feet Stool for Home Office Computer Work Foot Rest Cushion,$7.76,$1.76,27,Free shipping,1.76,7.76,True,77.31958762886599,1,Desk,126,20,Budget (<$50),3,0,1.0152306797290587
"Chaise Longue Sofa Bed with Removable Armrests, 2 Cup Holders, Grey",$291.02,$172.11,5,Free shipping,172.11,291.02,True,40.859734726135656,1,Sofa,67,11,Premium ($150-300),7,2,5.153927230588638
"Mobile Side Table, Small Coffee Table, Cream Style, Creative Sofa Side Table, Modern and Simple Home Balcony Table",,$9.36,13,+Shipping: $44.55,9.36,,False,0.0,0,Table,114,18,Budget (<$50),9,0,2.337952236831337
Home Girl Computer Chair Comfortable Study Seat Bedroom Sedentary Back Swivel Chair Student Dormitory Internet Makeup Chair,,$204.29,11,Free shipping,204.29,,False,0.0,1,Chair,123,17,Premium ($150-300),2,2,5.324423613632516
Upholstered Bed Frame King Size With Headboard Under Bed Storage No Box Spring Needed/Noise Free/Heavy Duty/White Platform Queen,,$203.11,5,Free shipping,203.11,,False,0.0,1,Bed,128,18,Premium ($150-300),0,2,5.318659064205951
Hercules Series Plastic Folding Chair - White - 10 Pack 650LB Weight Capacity Comfortable Event Chair-Lightweight Folding Chair,,$131.46,9,Free shipping,131.46,,False,0.0,1,Chair,127,18,Mid-Range ($50-150),2,1,4.886280713056833
1P Shoesbox,,$50.75,151,+Shipping: $2.91,50.75,,False,0.0,0,Other,11,2,Mid-Range ($50-150),5,1,3.9464244321454784
"AMERLIFE Makeup Vanity Table Set with Sliding & LED Lighted Mirror, 45"" Large Vanity with Charging Station, 4 Drawers",,$169.14,6,Free shipping,169.14,,False,0.0,1,Table,117,19,Premium ($150-300),9,2,5.136621627547738
"Nightstands Set of 2 with LED Lights and Charging Station,Bedside Table 2 Fabric Storage Drawers,USB Ports Power Outlets,Brown",,$68.02,12,Free shipping,68.02,,False,0.0,1,Table,126,18,Mid-Range ($50-150),9,1,4.234396317669857
Home Office Chair Ergonomic Desk Chair Mesh Computer Chair with Lumbar Support Armrest Executive Rolling Swivel Adjustable,,$46.28,1,Free shipping,46.28,,False,0.0,1,Chair,122,17,Budget (<$50),2,0,3.856087373097843
"Dresser Set, Dressing Table, Lighting Mirror, Power Strip and Hair Dryer Holder, Dresser with Drawers, Bedroom Storage Shelf",$446.13,$191.8,1,Free shipping,191.8,446.13,True,57.00804698182144,1,Table,124,18,Premium ($150-300),9,2,5.261653382176445
Homall Computer Racing Style Pu Leather Ergonomic Adjusted Reclining Video Gaming Single Sofa Chair with Footrest Headrest,$304.13,$153.6,5,Free shipping,153.6,304.13,True,49.49528162299017,1,Chair,122,17,Premium ($150-300),2,2,5.040841136153322
Simple and Light Luxury Acrylic Sofa Side Small Apartment Living Room Design Sense Tea Table Household Bedroom Bedside Table,,$116.93,40,Free shipping,116.93,,False,0.0,1,Table,124,19,Mid-Range ($50-150),9,1,4.770091228101879
"Night Stand Set 2, Nightstand with 2 Fabric Drawers, Small Wood Nightstands for Bedroom, Bedside Tables Drawers",,$48.1,2,Free shipping,48.1,,False,0.0,1,Table,111,17,Budget (<$50),9,0,3.893859034800475
"Convertible Sectional Sofa Couch, Modern Chenille Fabric U-Shaped, 4-Seat with Long Chaise for Living Room, Gray Free Shipping",$632.34,$373.4,8,Free shipping,373.4,632.34,True,40.949489198848724,1,Sofa,126,18,Luxury ($300+),7,3,5.9253247446034365
"Dowinx Gaming Chair Breathable PU Leather Gamer Chair with Pocket Spring Cushion, Ergonomic Computer Chair with Massage Lumbar",,$131.1,3,Free shipping,131.1,,False,0.0,1,Chair,126,18,Mid-Range ($50-150),2,1,4.883559211528279
"Sofa with 2 Seats, Velvet Loveseat, Soft Indoor Sofas with Gold Metal Legs, Living Room Sofa",,$201.78,1,Free shipping,201.78,,False,0.0,1,Sofa,92,16,Premium ($150-300),7,2,5.3121216475244335
European Style Bedside Modern Minimalist Mini Storage Rack Living Room Small Square Table Magazine Table Small Coffee Table,$36.64,$20.54,62,Free shipping,20.54,36.64,True,43.9410480349345,1,Table,123,18,Budget (<$50),9,0,3.0699116717282426
Adjustable Laptop Desk Stand Portable Aluminum Ergonomic Lapdesk For TV Bed Sofa PC Notebook Table Desk Stand With Mouse Pad,$52.47,$25.49,600,Free shipping,25.49,52.47,True,51.41985896702877,1,Table,124,20,Budget (<$50),9,0,3.2767673032839784
"FAMAPY Vanity Mirror with Lights Desk and Chair, Vanity Desk with Sliding Lighted Mirror, Makeup Vanity with Lights, Drawers",,$147.5,14,Free shipping,147.5,,False,0.0,1,Chair,124,19,Mid-Range ($50-150),2,1,5.000584958242754
"King size bed frame, floating bed frame with LED lights, modern low-profile platform,solid pine slatted support,easy to assemble",,$190.16,0,Free shipping,190.16,,False,0.0,1,Bed,128,18,Premium ($150-300),0,2,5.253110773709958
Folding Multi-Layer Shoe Cabinet Large Capacity Dust Proof Storage Shelf Phyllostachys Pubescens Easy Installation Shoe Racks,$65.36,$36.65,37,Free shipping,36.65,65.36,True,43.92594859241126,1,Cabinet,125,16,Budget (<$50),1,0,3.6283329542459026
56.6″W Modern Loveseat 2 Seater Sofa Luxurious Velvet Fabric Couch Futon with Gold-Tone Metal Arms and Legs Sofa,,$121.07,11,Free shipping,121.07,,False,0.0,1,Sofa,112,18,Mid-Range ($50-150),7,1,4.804594650681708
Recliner Chair for Living Room Home Theater Seating Single Reclining Sofa Lounge with Padded Seat Backrest (Beige),,$94,0,Free shipping,94.0,,False,0.0,1,Chair,114,17,Mid-Range ($50-150),2,1,4.553876891600541
"Velvet Barrel Accent Chair with Scalloped Silhouette and Gold Metal Legs, Decorative Piece Suitable for Traditional, Modern",,$97.94,9,Free shipping,97.94,,False,0.0,1,Chair,123,17,Mid-Range ($50-150),2,1,4.594513605799563
"Harvey Park Dresser, L: 60.71"" x W: 17.48"" x H: 31.06"", Soft White finish",,$217.85,3,Free shipping,217.85,,False,0.0,1,Dresser,73,14,Premium ($150-300),4,2,5.388386563636904
"LED TV Stand, for 65inch TVs Wooden Sliding Barn Door TVs Center Media Console Table with Storage and Shelves, TV Stand",,$183.33,3,Free shipping,183.33,,False,0.0,1,Table,119,21,Premium ($150-300),9,2,5.216727629508083
